algorithm,basis_energy_threshold,bc_g_0p5_sc,bc_g_0p9_sc,bc_h_0p5_sc,bc_h_0p9_sc,bc_threshold,block_width_mhz,block_width_sc,cdd_delay_ns,cdd_delay_samples,ce_nmse_branch_mean,ce_nmse_branch_median,ce_nmse_eff_mean,ce_nmse_eff_median,cond_mean,cond_number,covariance,delay_spread_ns,dmrs_overhead_alg1,dmrs_spacing_sc,dmrs_symbols,effective_rank,family,gain_vs_alg1_db,n_blocks,n_prbs,n_sc,n_unknown_taps,overhead_mode,pilot_count,pilot_count_combined,pilot_count_per_port,processing_bandwidth_rb,processing_bandwidth_sc,snr_db,support_len,total_dmrs_re_alg1,total_pilot_re_relative,trials
Alg2 Basis LMMSE E95,0.95,11,5,93,26,,,,1041.6666666666667,128,0.34535551943771736,0.3398321264002405,0.34546124261408034,0.3397813396407543,,2996335713144.9907,,100.0,0.016666666666666666,12,2,11.451017164976507,alg2_basis_reduced_support,-0.0688663475815387,,48,576,74,,48,48,,,,-6.0,37,96,,50
Alg2 Basis LMMSE E99,0.99,11,5,93,26,,,,1041.6666666666667,128,0.34013801852546366,0.34013901504492094,0.340272195916861,0.3387363332258764,,2996444729747.2466,,100.0,0.016666666666666666,12,2,14.015596859004765,alg2_basis_reduced_support,-0.0031376770423789946,,48,576,114,,48,48,,,,-6.0,57,96,,50
Alg2 CoherenceBlock Bc0.9,,11,5,93,26,0.9,0.78,26,1041.6666666666667,128,0.6891781164586361,0.6841204658663069,0.6661333160050258,0.6559361603910534,1.4334186586644035,1.4966057626654905,,100.0,0.016666666666666666,12,2,,alg2_coherence_block,-2.920484589379109,23,48,576,,,,48,,,,-6.0,,96,,50
Alg3 Port-DMRS RMMSE equal-total,,11,5,93,26,,,,1041.6666666666667,128,0.3372595208396201,0.329861768339038,0.3372220478129709,0.3305924931580069,,,,100.0,0.016666666666666666,12,2,,alg3_port_dmrs,0.035967347175976154,,48,576,,equal_total_overhead,,48,24,,,-6.0,,96,1.0,50
Alg1 Direct RMMSE WB 576sc,,11,5,93,26,,,,1041.6666666666667,128,nan,nan,0.13835179070000897,0.13171311625929483,,,CDD-shifted PDP,100.0,0.016666666666666666,12,2,,alg1_direct_rmmse,0.0,,48,576,,,48,48,,48.0,576,0.0,,96,,50
Alg2 Basis LMMSE E90,0.9,11,5,93,26,,,,1041.6666666666667,128,0.17581059227688467,0.16774879343595667,0.17541435086763316,0.1679807112663299,,2996077074338.2266,,100.0,0.016666666666666666,12,2,9.933151414570007,alg2_basis_reduced_support,-1.0308033603176079,,48,576,58,,48,48,,,,0.0,29,96,,50
Alg2 Basis LMMSE E95,0.95,11,5,93,26,,,,1041.6666666666667,128,0.15267298667981002,0.14224558272623494,0.15235280584632646,0.14318802717359838,,2996335713144.9907,,100.0,0.016666666666666666,12,2,11.451017164976507,alg2_basis_reduced_support,-0.41865672306244794,,48,576,74,,48,48,,,,0.0,37,96,,50
Alg2 Basis LMMSE E99,0.99,11,5,93,26,,,,1041.6666666666667,128,0.13960404770210555,0.13236041620644748,0.13923692337101717,0.132193577250798,,2996444729747.2466,,100.0,0.016666666666666666,12,2,14.015596859004765,alg2_basis_reduced_support,-0.027696337647298324,,48,576,114,,48,48,,,,0.0,57,96,,50
Alg2 CoherenceBlock Bc0.9,,11,5,93,26,0.9,0.78,26,1041.6666666666667,128,0.385911971092821,0.3706535858318436,0.3464456767124036,0.33102307212125714,1.4334186586644035,1.4966057626654905,,100.0,0.016666666666666666,12,2,,alg2_coherence_block,-3.9865036152548488,23,48,576,,,,48,,,,0.0,,96,,50
Alg3 Port-DMRS RMMSE equal-total,,11,5,93,26,,,,1041.6666666666667,128,0.14146262929557915,0.13511315880181798,0.14169823643706114,0.1362091247449965,,,,100.0,0.016666666666666666,12,2,,alg3_port_dmrs,-0.10379660465823426,,48,576,,equal_total_overhead,,48,24,,,0.0,,96,1.0,50
Alg1 Direct RMMSE WB 576sc,,11,5,93,26,,,,1041.6666666666667,128,nan,nan,0.03555486709778437,0.03405985503468988,,,CDD-shifted PDP,100.0,0.016666666666666666,12,2,,alg1_direct_rmmse,0.0,,48,576,,,48,48,,48.0,576,8.0,,96,,50
Alg2 Basis LMMSE E90,0.9,11,5,93,26,,,,1041.6666666666667,128,0.08725209896295862,0.08702475749719907,0.08683900556862188,0.08676607995309452,,2996077074338.2266,,100.0,0.016666666666666666,12,2,9.933151414570007,alg2_basis_reduced_support,-3.8781578190559425,,48,576,58,,48,48,,,,8.0,29,96,,50
Alg2 Basis LMMSE E95,0.95,11,5,93,26,,,,1041.6666666666667,128,0.06153036817439532,0.0600693245905156,0.06114078040812574,0.059678103363245236,,2996335713144.9907,,100.0,0.016666666666666666,12,2,11.451017164976507,alg2_basis_reduced_support,-2.3543191820191005,,48,576,74,,48,48,,,,8.0,37,96,,50
Alg2 Basis LMMSE E99,0.99,11,5,93,26,,,,1041.6666666666667,128,0.03872840148548702,0.03721384398034896,0.03838847568231722,0.036977207347779255,,2996444729747.2466,,100.0,0.016666666666666666,12,2,14.015596859004765,alg2_basis_reduced_support,-0.33301808019738643,,48,576,114,,48,48,,,,8.0,57,96,,50
Alg2 CoherenceBlock Bc0.9,,11,5,93,26,0.9,0.78,26,1041.6666666666667,128,0.14667012130888576,0.1433898429229546,0.10406493897511462,0.1012107912431453,1.4334186586644035,1.4966057626654905,,100.0,0.016666666666666666,12,2,,alg2_coherence_block,-4.6640537427743505,23,48,576,,,,48,,,,8.0,,96,,50
Alg3 Port-DMRS RMMSE equal-total,,11,5,93,26,,,,1041.6666666666667,128,0.03566928059921746,0.034039224972046866,0.035715340921171096,0.03426555600796448,,,,100.0,0.016666666666666666,12,2,,alg3_port_dmrs,-0.019557404335162315,,48,576,,equal_total_overhead,,48,24,,,8.0,,96,1.0,50
Alg1 Direct RMMSE WB 576sc,,6,3,93,26,,,,2083.3333333333335,256,nan,nan,0.10696936540589486,0.10306855163203346,,,CDD-shifted PDP,100.0,0.1,2,2,,alg1_direct_rmmse,0.0,,48,576,,,288,288,,48.0,576,-6.0,,576,,50
Alg2 Basis LMMSE E90,0.9,6,3,93,26,,,,2083.3333333333335,256,0.1493442449310537,0.14082755815107056,0.14914144706527305,0.1407283274127395,,7336881757398.174,,100.0,0.1,2,2,9.96323488232127,alg2_basis_reduced_support,-1.4433893321011693,,48,576,58,,288,288,,,,-6.0,29,576,,50
Alg2 Basis LMMSE E95,0.95,6,3,93,26,,,,2083.3333333333335,256,0.12502616328571298,0.11785304483316354,0.12486053598444755,0.11799114952394582,,7337439681227.676,,100.0,0.1,2,2,11.494639615087344,alg2_basis_reduced_support,-0.6716577551345275,,48,576,74,,288,288,,,,-6.0,37,576,,50
Alg2 Basis LMMSE E99,0.99,6,3,93,26,,,,2083.3333333333335,256,0.10877470745152389,0.1053920423845486,0.10858860924905635,0.10525720555545176,,7337646058000.725,,100.0,0.1,2,2,14.094115179173528,alg2_basis_reduced_support,-0.06524851560954015,,48,576,114,,288,288,,,,-6.0,57,576,,50
Alg2 CoherenceBlock Bc0.9,,6,3,93,26,0.9,0.78,26,2083.3333333333335,256,0.285831060058844,0.2797369407447853,0.27614409836435216,0.2718656709559394,1.3728142532194132,5.027339492125867,,100.0,0.1,2,2,,alg2_coherence_block,-4.118763467331542,23,48,576,,,,288,,,,-6.0,,576,,50
Alg3 Port-DMRS RMMSE equal-total,,6,3,93,26,,,,2083.3333333333335,256,0.110470082101374,0.10506801322338404,0.11047377473036078,0.10520805488726034,,,,100.0,0.1,2,2,,alg3_port_dmrs,-0.13999774114749602,,48,576,,equal_total_overhead,,288,144,,,-6.0,,576,1.0,50
Alg1 Direct RMMSE WB 576sc,,6,3,93,26,,,,2083.3333333333335,256,nan,nan,0.03597840735560688,0.03589218513677164,,,CDD-shifted PDP,100.0,0.1,2,2,,alg1_direct_rmmse,0.0,,48,576,,,288,288,,48.0,576,0.0,,576,,50
Alg2 Basis LMMSE E90,0.9,6,3,93,26,,,,2083.3333333333335,256,0.08613409353540266,0.0852224362936459,0.08600482896388051,0.08511078935498034,,7336881757398.174,,100.0,0.1,2,2,9.96323488232127,alg2_basis_reduced_support,-3.7848090185348338,,48,576,58,,288,288,,,,0.0,29,576,,50
Alg2 Basis LMMSE E95,0.95,6,3,93,26,,,,2083.3333333333335,256,0.05915326002871201,0.05911514323271344,0.05901548219432888,0.05897801174835596,,7337439681227.676,,100.0,0.1,2,2,11.494639615087344,alg2_basis_reduced_support,-2.149240252758518,,48,576,74,,288,288,,,,0.0,37,576,,50
Alg2 Basis LMMSE E99,0.99,6,3,93,26,,,,2083.3333333333335,256,0.03897354581023935,0.03859700233163728,0.03886474449179836,0.03833709866076584,,7337646058000.725,,100.0,0.1,2,2,14.094115179173528,alg2_basis_reduced_support,-0.33513882208681595,,48,576,114,,288,288,,,,0.0,57,576,,50
Alg2 CoherenceBlock Bc0.9,,6,3,93,26,0.9,0.78,26,2083.3333333333335,256,0.1163963767586226,0.11617007507281076,0.10996190114929537,0.10975600582505982,1.3728142532194132,5.027339492125867,,100.0,0.1,2,2,,alg2_coherence_block,-4.852003051614586,23,48,576,,,,288,,,,0.0,,576,,50
Alg3 Port-DMRS RMMSE equal-total,,6,3,93,26,,,,2083.3333333333335,256,0.03764217612455073,0.03521374199756476,0.03766019756704451,0.035273083949018805,,,,100.0,0.1,2,2,,alg3_port_dmrs,-0.19840659351263115,,48,576,,equal_total_overhead,,288,144,,,0.0,,576,1.0,50
Alg1 Direct RMMSE WB 576sc,,6,3,93,26,,,,2083.3333333333335,256,nan,nan,0.007881653476079062,0.007879843811843567,,,CDD-shifted PDP,100.0,0.1,2,2,,alg1_direct_rmmse,0.0,,48,576,,,288,288,,48.0,576,8.0,,576,,50
Alg2 Basis LMMSE E90,0.9,6,3,93,26,,,,2083.3333333333335,256,0.062082740929879365,0.061220893237921195,0.061938832341077305,0.0608959560598269,,7336881757398.174,,100.0,0.1,2,2,9.96323488232127,alg2_basis_reduced_support,-8.953456770568359,,48,576,58,,288,288,,,,8.0,29,576,,50
Alg2 Basis LMMSE E95,0.95,6,3,93,26,,,,2083.3333333333335,256,0.03534493293801615,0.03500052332908937,0.03523773295212248,0.034775350363586095,,7337439681227.676,,100.0,0.1,2,2,11.494639615087344,alg2_basis_reduced_support,-6.503906231488552,,48,576,74,,288,288,,,,8.0,37,576,,50
Alg2 Basis LMMSE E99,0.99,6,3,93,26,,,,2083.3333333333335,256,0.01276398817932252,0.012913008087191435,0.012697622305019416,0.012877406212958917,,7337646058000.725,,100.0,0.1,2,2,14.094115179173528,alg2_basis_reduced_support,-2.071050678919849,,48,576,114,,288,288,,,,8.0,57,576,,50
Alg2 CoherenceBlock Bc0.9,,6,3,93,26,0.9,0.78,26,2083.3333333333335,256,0.05292286465131808,0.05479490510139777,0.04852209140442025,0.04943691721553871,1.3728142532194132,5.027339492125867,,100.0,0.1,2,2,,alg2_coherence_block,-7.893221748003078,23,48,576,,,,288,,,,8.0,,576,,50
Alg3 Port-DMRS RMMSE equal-total,,6,3,93,26,,,,2083.3333333333335,256,0.00793225016525051,0.008234518791118396,0.007947885019566042,0.008291825141016852,,,,100.0,0.1,2,2,,alg3_port_dmrs,-0.03634238828117713,,48,576,,equal_total_overhead,,288,144,,,8.0,,576,1.0,50
Alg1 Direct RMMSE WB 576sc,,6,3,93,26,,,,2083.3333333333335,256,nan,nan,0.1656419053600269,0.15879128015163424,,,CDD-shifted PDP,100.0,0.05,4,2,,alg1_direct_rmmse,0.0,,48,576,,,144,144,,48.0,576,-6.0,,288,,50
Alg2 Basis LMMSE E90,0.9,6,3,93,26,,,,2083.3333333333335,256,0.1970112601203873,0.19476785670624452,0.19712380424012912,0.19459966780606625,,5187976930891.482,,100.0,0.05,4,2,9.961870078079444,alg2_basis_reduced_support,-0.7556885440029782,,48,576,58,,144,144,,,,-6.0,29,288,,50
Alg2 Basis LMMSE E95,0.95,6,3,93,26,,,,2083.3333333333335,256,0.17654412617055548,0.1748403240269944,0.17664693717365182,0.17501953038492402,,5188372074040.881,,100.0,0.05,4,2,11.492680179298436,alg2_basis_reduced_support,-0.279358942399066,,48,576,74,,144,144,,,,-6.0,37,288,,50
Alg2 Basis LMMSE E99,0.99,6,3,93,26,,,,2083.3333333333335,256,0.1661918168298785,0.1597960700697112,0.16628409952691542,0.15954098126946417,,5188518458495.315,,100.0,0.05,4,2,14.090708070596321,alg2_basis_reduced_support,-0.01680505455341929,,48,576,114,,144,144,,,,-6.0,57,288,,50
Alg2 CoherenceBlock Bc0.9,,6,3,93,26,0.9,0.78,26,2083.3333333333335,256,0.4209349420933854,0.41235916991516836,0.4125155989499937,0.40314573086616995,1.213113837135319,1.2715271358913893,,100.0,0.05,4,2,,alg2_coherence_block,-3.9627015819844273,23,48,576,,,,144,,,,-6.0,,288,,50
Alg3 Port-DMRS RMMSE equal-total,,6,3,93,26,,,,2083.3333333333335,256,0.1684586992155122,0.16170721148869377,0.16856384294290386,0.16103951278795045,,,,100.0,0.05,4,2,,alg3_port_dmrs,-0.0759420632222531,,48,576,,equal_total_overhead,,144,72,,,-6.0,,288,1.0,50
Alg1 Direct RMMSE WB 576sc,,6,3,93,26,,,,2083.3333333333335,256,nan,nan,0.06078428878591077,0.059433232648948786,,,CDD-shifted PDP,100.0,0.05,4,2,,alg1_direct_rmmse,0.0,,48,576,,,144,144,,48.0,576,0.0,,288,,50
Alg2 Basis LMMSE E90,0.9,6,3,93,26,,,,2083.3333333333335,256,0.10596271151040863,0.10389025084031209,0.10572327453545141,0.10316162896304648,,5187976930891.482,,100.0,0.05,4,2,9.961870078079444,alg2_basis_reduced_support,-2.403792663945749,,48,576,58,,144,144,,,,0.0,29,288,,50
Alg2 Basis LMMSE E95,0.95,6,3,93,26,,,,2083.3333333333335,256,0.08004903795878303,0.07623820496055561,0.07982712658229604,0.0760768359376282,,5188372074040.881,,100.0,0.05,4,2,11.492680179298436,alg2_basis_reduced_support,-1.1835915735648799,,48,576,74,,144,144,,,,0.0,37,288,,50
Alg2 Basis LMMSE E99,0.99,6,3,93,26,,,,2083.3333333333335,256,0.0629133278886031,0.061639560753182485,0.0627257187090704,0.06160984730821206,,5188518458495.315,,100.0,0.05,4,2,14.090708070596321,alg2_basis_reduced_support,-0.1365430659911929,,48,576,114,,144,144,,,,0.0,57,288,,50
Alg2 CoherenceBlock Bc0.9,,6,3,93,26,0.9,0.78,26,2083.3333333333335,256,0.1791887318673402,0.17638855270218665,0.1722311124924347,0.170143902984468,1.213113837135319,1.2715271358913893,,100.0,0.05,4,2,,alg2_coherence_block,-4.523202672878355,23,48,576,,,,144,,,,0.0,,288,,50
Alg3 Port-DMRS RMMSE equal-total,,6,3,93,26,,,,2083.3333333333335,256,0.06267173594910887,0.0633348688493899,0.06266113258268813,0.06323147786621372,,,,100.0,0.05,4,2,,alg3_port_dmrs,-0.1320690082272297,,48,576,,equal_total_overhead,,144,72,,,0.0,,288,1.0,50
Alg1 Direct RMMSE WB 576sc,,6,3,93,26,,,,2083.3333333333335,256,nan,nan,0.014394331558084594,0.013793772346449662,,,CDD-shifted PDP,100.0,0.05,4,2,,alg1_direct_rmmse,0.0,,48,576,,,144,144,,48.0,576,8.0,,288,,50
Alg2 Basis LMMSE E90,0.9,6,3,93,26,,,,2083.3333333333335,256,0.07045991359868996,0.06932479577827452,0.07031822647684802,0.06915846017371731,,5187976930891.482,,100.0,0.05,4,2,9.961870078079444,alg2_basis_reduced_support,-6.888764067177959,,48,576,58,,144,144,,,,8.0,29,288,,50
Alg2 Basis LMMSE E95,0.95,6,3,93,26,,,,2083.3333333333335,256,0.043679031888006474,0.04256987918021922,0.04359898174377551,0.04232631683286288,,5188372074040.881,,100.0,0.05,4,2,11.492680179298436,alg2_basis_reduced_support,-4.812848444422589,,48,576,74,,144,144,,,,8.0,37,288,,50
Alg2 Basis LMMSE E99,0.99,6,3,93,26,,,,2083.3333333333335,256,0.01886791216432896,0.0176196391928334,0.01881586714569302,0.017588529249226582,,5188518458495.315,,100.0,0.05,4,2,14.090708070596321,alg2_basis_reduced_support,-1.1633273598094882,,48,576,114,,144,144,,,,8.0,57,288,,50
Alg2 CoherenceBlock Bc0.9,,6,3,93,26,0.9,0.78,26,2083.3333333333335,256,0.06830647071222558,0.06855961341408864,0.06268339302017503,0.06266663734010172,1.213113837135319,1.2715271358913893,,100.0,0.05,4,2,,alg2_coherence_block,-6.3896099459501805,23,48,576,,,,144,,,,8.0,,288,,50
Alg3 Port-DMRS RMMSE equal-total,,6,3,93,26,,,,2083.3333333333335,256,0.013979999665900841,0.013824484601015928,0.013994277082506935,0.01386007841716097,,,,100.0,0.05,4,2,,alg3_port_dmrs,0.12241033414871179,,48,576,,equal_total_overhead,,144,72,,,8.0,,288,1.0,50
Alg1 Direct RMMSE WB 576sc,,6,3,93,26,,,,2083.3333333333335,256,nan,nan,0.22862602201109106,0.2284007928612567,,,CDD-shifted PDP,100.0,0.03333333333333333,6,2,,alg1_direct_rmmse,0.0,,48,576,,,96,96,,48.0,576,-6.0,,192,,50
Alg2 Basis LMMSE E90,0.9,6,3,93,26,,,,2083.3333333333335,256,0.2541316940225377,0.2509087122448743,0.25371212961874107,0.25042681052532045,,4235981896551.536,,100.0,0.03333333333333333,6,2,9.959220343816261,alg2_basis_reduced_support,-0.4521557083874686,,48,576,58,,96,96,,,,-6.0,29,192,,50
Alg2 Basis LMMSE E95,0.95,6,3,93,26,,,,2083.3333333333335,256,0.2378148047840593,0.2354830892232781,0.23738713129291444,0.2354209743864622,,4236305110343.3203,,100.0,0.03333333333333333,6,2,11.488873420708801,alg2_basis_reduced_support,-0.16331512357620115,,48,576,74,,96,96,,,,-6.0,37,192,,50
Alg2 Basis LMMSE E99,0.99,6,3,93,26,,,,2083.3333333333335,256,0.22956446199929217,0.22912067942639072,0.22914092356814283,0.2287643022917103,,4236425055433.1807,,100.0,0.03333333333333333,6,2,14.084074360699198,alg2_basis_reduced_support,-0.009769993286680781,,48,576,114,,96,96,,,,-6.0,57,192,,50
Alg2 CoherenceBlock Bc0.9,,6,3,93,26,0.9,0.78,26,2083.3333333333335,256,0.5196865498536872,0.5201348461258988,0.5117863153105189,0.508944907717519,1.235016072230667,1.3198380124671136,,100.0,0.03333333333333333,6,2,,alg2_coherence_block,-3.499630091910081,23,48,576,,,,96,,,,-6.0,,192,,50
Alg3 Port-DMRS RMMSE equal-total,,6,3,93,26,,,,2083.3333333333335,256,0.21851858543582026,0.212551393107025,0.21832578815151119,0.21321126559030615,,,,100.0,0.03333333333333333,6,2,,alg3_port_dmrs,0.20020623258090992,,48,576,,equal_total_overhead,,96,48,,,-6.0,,192,1.0,50
Alg1 Direct RMMSE WB 576sc,,6,3,93,26,,,,2083.3333333333335,256,nan,nan,0.0876115069771,0.08829800370641147,,,CDD-shifted PDP,100.0,0.03333333333333333,6,2,,alg1_direct_rmmse,0.0,,48,576,,,96,96,,48.0,576,0.0,,192,,50
Alg2 Basis LMMSE E90,0.9,6,3,93,26,,,,2083.3333333333335,256,0.12999527381225476,0.1285487876481372,0.1298543639362617,0.1282670974006108,,4235981896551.536,,100.0,0.03333333333333333,6,2,9.959220343816261,alg2_basis_reduced_support,-1.7089539872294643,,48,576,58,,96,96,,,,0.0,29,192,,50
Alg2 Basis LMMSE E95,0.95,6,3,93,26,,,,2083.3333333333335,256,0.10610334015814392,0.1077868179049529,0.10595184119448751,0.10756356986656762,,4236305110343.3203,,100.0,0.03333333333333333,6,2,11.488873420708801,alg2_basis_reduced_support,-0.8254735757493346,,48,576,74,,96,96,,,,0.0,37,192,,50
Alg2 Basis LMMSE E99,0.99,6,3,93,26,,,,2083.3333333333335,256,0.08926765460767214,0.0900426547095142,0.08911740469497006,0.09007933732011109,,4236425055433.1807,,100.0,0.03333333333333333,6,2,14.084074360699198,alg2_basis_reduced_support,-0.07401379796701528,,48,576,114,,96,96,,,,0.0,57,192,,50
Alg2 CoherenceBlock Bc0.9,,6,3,93,26,0.9,0.78,26,2083.3333333333335,256,0.24303357407397666,0.24161389040519246,0.23573443702954072,0.23297000986411115,1.235016072230667,1.3198380124671136,,100.0,0.03333333333333333,6,2,,alg2_coherence_block,-4.298618800770812,23,48,576,,,,96,,,,0.0,,192,,50
Alg3 Port-DMRS RMMSE equal-total,,6,3,93,26,,,,2083.3333333333335,256,0.08617467971961211,0.0867455427777247,0.08614500044215465,0.08614909897154377,,,,100.0,0.03333333333333333,6,2,,alg3_port_dmrs,0.07331072990961408,,48,576,,equal_total_overhead,,96,48,,,0.0,,192,1.0,50
Alg1 Direct RMMSE WB 576sc,,6,3,93,26,,,,2083.3333333333335,256,nan,nan,0.01875230140303338,0.018163464336358327,,,CDD-shifted PDP,100.0,0.03333333333333333,6,2,,alg1_direct_rmmse,0.0,,48,576,,,96,96,,48.0,576,8.0,,192,,50
Alg2 Basis LMMSE E90,0.9,6,3,93,26,,,,2083.3333333333335,256,0.07000446044966102,0.06750985358625755,0.06986249016298217,0.06744971718031847,,4235981896551.536,,100.0,0.03333333333333333,6,2,9.959220343816261,alg2_basis_reduced_support,-5.7118948672633785,,48,576,58,,96,96,,,,8.0,29,192,,50
Alg2 Basis LMMSE E95,0.95,6,3,93,26,,,,2083.3333333333335,256,0.04423233781132599,0.0449950644182198,0.0441094935912448,0.044937522582864806,,4236305110343.3203,,100.0,0.03333333333333333,6,2,11.488873420708801,alg2_basis_reduced_support,-3.714774970469791,,48,576,74,,96,96,,,,8.0,37,192,,50
Alg2 Basis LMMSE E99,0.99,6,3,93,26,,,,2083.3333333333335,256,0.022325966008877297,0.02164401580945175,0.02226818584777042,0.021596198326778143,,4236425055433.1807,,100.0,0.03333333333333333,6,2,14.084074360699198,alg2_basis_reduced_support,-0.7463026247623822,,48,576,114,,96,96,,,,8.0,57,192,,50
Alg2 CoherenceBlock Bc0.9,,6,3,93,26,0.9,0.78,26,2083.3333333333335,256,0.07647600873533027,0.07633277148924927,0.07263215278209748,0.07329330682316276,1.235016072230667,1.3198380124671136,,100.0,0.03333333333333333,6,2,,alg2_coherence_block,-5.8807434188525365,23,48,576,,,,96,,,,8.0,,192,,50
Alg3 Port-DMRS RMMSE equal-total,,6,3,93,26,,,,2083.3333333333335,256,0.018494242331850094,0.018294180987060593,0.01850022013865028,0.018277350733344272,,,,100.0,0.03333333333333333,6,2,,alg3_port_dmrs,0.05877678536444782,,48,576,,equal_total_overhead,,96,48,,,8.0,,192,1.0,50
Alg1 Direct RMMSE WB 576sc,,6,3,93,26,,,,2083.3333333333335,256,nan,nan,0.33589935813630056,0.3401106083587234,,,CDD-shifted PDP,100.0,0.016666666666666666,12,2,,alg1_direct_rmmse,0.0,,48,576,,,48,48,,48.0,576,-6.0,,96,,50
Alg2 Basis LMMSE E90,0.9,6,3,93,26,,,,2083.3333333333335,256,0.35354463395163643,0.3564763373706782,0.3536205068862896,0.356794668193929,,2997298793155.143,,100.0,0.016666666666666666,12,2,9.912278188727239,alg2_basis_reduced_support,-0.22328268382846145,,48,576,58,,48,48,,,,-6.0,29,96,,50
Alg2 Basis LMMSE E95,0.95,6,3,93,26,,,,2083.3333333333335,256,0.3423585396698617,0.34338943214718864,0.34239436537331747,0.34344056755577124,,2997614146267.3022,,100.0,0.016666666666666666,12,2,11.419127001910732,alg2_basis_reduced_support,-0.08317435121879949,,48,576,74,,48,48,,,,-6.0,37,96,,50
Alg2 Basis LMMSE E99,0.99,6,3,93,26,,,,2083.3333333333335,256,0.3361087723481969,0.3410488916343011,0.3361311810378671,0.3406504654007668,,2997782948577.7197,,100.0,0.016666666666666666,12,2,13.9445975741172,alg2_basis_reduced_support,-0.0029962748730548356,,48,576,114,,48,48,,,,-6.0,57,96,,50
Alg2 CoherenceBlock Bc0.9,,6,3,93,26,0.9,0.78,26,2083.3333333333335,256,0.7045947531954859,0.708119906543268,0.6961473341604645,0.7027596771649335,2.232395380554914,2.4142135623731167,,100.0,0.016666666666666666,12,2,,alg2_coherence_block,-3.1649199042515175,23,48,576,,,,48,,,,-6.0,,96,,50
Alg3 Port-DMRS RMMSE equal-total,,6,3,93,26,,,,2083.3333333333335,256,0.3459327465613055,0.3355622978489192,0.3460793199744893,0.3353911860496096,,,,100.0,0.016666666666666666,12,2,,alg3_port_dmrs,-0.12966474775352957,,48,576,,equal_total_overhead,,48,24,,,-6.0,,96,1.0,50
Alg1 Direct RMMSE WB 576sc,,6,3,93,26,,,,2083.3333333333335,256,nan,nan,0.14510861839526598,0.14061950938766965,,,CDD-shifted PDP,100.0,0.016666666666666666,12,2,,alg1_direct_rmmse,0.0,,48,576,,,48,48,,48.0,576,0.0,,96,,50
Alg2 Basis LMMSE E90,0.9,6,3,93,26,,,,2083.3333333333335,256,0.17847529504762677,0.17412633771709257,0.17887347982561944,0.1744904308155103,,2997298793155.143,,100.0,0.016666666666666666,12,2,9.912278188727239,alg2_basis_reduced_support,-0.9085274875439909,,48,576,58,,48,48,,,,0.0,29,96,,50
